time,seconds_elapsed,z,y,x,label
1.61696E+18,-73.22329028,0.10014851,1.640882124,-1.655197795,2
1.61696E+18,-73.21335718,-0.624729397,1.435998434,-1.673553098,2
1.61696E+18,-73.20342407,-0.983081647,0.64824179,-1.287017248,2
1.61696E+18,-73.19349121,-0.757398915,-0.267432209,-0.689266459,2
1.61696E+18,-73.18355835,-0.234356489,-0.881471869,-0.300074103,2
1.61696E+18,-73.17362524,0.20440325,-1.141909104,-0.152031075,2
1.61696E+18,-73.16369214,0.341170814,-1.060325046,-0.104767512,2
1.61696E+18,-73.15375928,0.167887528,-0.761151545,-0.02969152,2
1.61696E+18,-73.14382642,-0.118549825,-0.3021569,0.102194738,2
1.61696E+18,-73.13389429,-0.252581243,0.108629302,0.21796529,2
1.61696E+18,-73.12396118,-0.257259774,0.274415492,0.280941094,2
1.61696E+18,-73.11402832,-0.114365215,0.258624633,0.249343302,2
1.61696E+18,-73.10409521,0.046812015,0.072010174,0.074333503,2
1.61696E+18,-73.09416235,-0.01176059,-0.160734752,-0.045606882,2
1.61696E+18,-73.08422925,-0.263904619,-0.287106631,0.000471709,2
1.61696E+18,-73.07429614,-0.50441901,-0.275060804,0.178973004,2
1.61696E+18,-73.06436328,-0.766138686,-0.090362992,0.520261599,2
1.61696E+18,-73.05443042,-1.025326213,0.238076935,0.971104063,2
1.61696E+18,-73.04449731,-1.271038173,0.616584669,1.461689486,2
1.61696E+18,-73.03456543,-1.345939977,0.925082463,2.003229435,2
1.61696E+18,-73.02463232,-1.076404074,1.160838261,2.57231717,2
1.61696E+18,-73.01469922,-0.557528669,1.282522859,3.062277739,2
1.61696E+18,-73.00476611,0.055761014,1.120780976,3.375793361,2
1.61696E+18,-72.99483325,0.736214672,0.833455734,3.305480054,2
1.61696E+18,-72.98490039,1.250004737,0.546156795,2.948520719,2
1.61696E+18,-72.97496729,1.524053149,0.381909652,2.312523202,2
1.61696E+18,-72.96503418,1.742660829,0.375803151,1.499643369,2
1.61696E+18,-72.95510132,1.963163528,0.733767279,0.4761527,2
1.61696E+18,-72.94516943,2.057748522,1.027422893,-0.491532129,2
1.61696E+18,-72.93523633,1.549776788,0.963525883,-1.096451275,2
1.61696E+18,-72.92530322,0.793864897,0.663538143,-1.498016644,2
1.61696E+18,-72.91537012,0.495878561,0.262946588,-1.828478725,2
1.61696E+18,-72.90543726,0.925095907,-0.107119482,-2.156555226,2
1.61696E+18,-72.89550439,1.108911674,-0.424803621,-2.133508404,2
1.61696E+18,-72.88557129,0.909025062,-0.932321766,-1.899401542,2
1.61696E+18,-72.87563818,0.46212191,-1.462916836,-1.537939343,2
1.61696E+18,-72.86570532,-0.195181211,-1.797408318,-1.083733979,2
1.61696E+18,-72.85577319,-0.667204191,-1.956763014,-0.663710139,2
1.61696E+18,-72.84584033,-1.241570233,-1.963378632,-0.050722325,2
1.61696E+18,-72.83590723,-1.665535065,-1.524362946,0.56518459,2
1.61696E+18,-72.82597412,-1.499644684,-0.800329125,0.818913195,2
1.61696E+18,-72.81604126,-1.131736085,-0.101347912,0.639681175,2
1.61696E+18,-72.8061084,-0.512565053,0.250741186,0.243882845,2
1.61696E+18,-72.79617529,-0.288443944,0.125222124,-0.021120749,2
1.61696E+18,-72.78624219,-0.686226214,-0.068261051,-0.067711527,2
1.61696E+18,-72.77630908,-1.183190524,0.091070849,-0.101621249,2
1.61696E+18,-72.7663772,-1.79651283,0.530268906,-0.400583957,2
1.61696E+18,-72.75644434,-2.70520413,1.288015027,-1.074048743,2
1.61696E+18,-72.74651123,-3.368500282,1.643231902,-1.32138392,2
1.61696E+18,-72.73657813,-3.095046913,0.858355197,-0.187809806,2
1.61696E+18,-72.72664526,-1.772688303,-0.225816004,1.991351804,2
1.61696E+18,-72.7167124,-0.811663589,-0.613142419,4.057438531,2
1.61696E+18,-72.7067793,-1.006810898,-0.427974653,4.911067577,2
1.61696E+18,-72.69684619,-1.797348989,-0.234007493,4.62934147,2
1.61696E+18,-72.68691333,-3.460145715,-0.373094477,3.765395029,2
1.61696E+18,-72.6769812,-5.370440992,-0.700195265,2.820698641,2
1.61696E+18,-72.6670481,-5.686720526,-0.795012898,1.857878276,2
1.61696E+18,-72.65711523,-4.861791505,-1.09149,1.038278707,2
1.61696E+18,-72.64718237,-1.596897436,-1.835944677,0.359017144,2
1.61696E+18,-72.63724927,1.839876756,-2.923925792,-0.795314219,2
1.61696E+18,-72.62731616,1.882232381,-3.907750951,-2.032295517,2
1.61696E+18,-72.6173833,0.84111414,-4.28285969,-3.030788376,2
1.61696E+18,-72.6074502,1.139367895,-4.57227226,-3.59975643,2
1.61696E+18,-72.59751831,3.210243903,-4.951059396,-3.48334422,2
1.61696E+18,-72.58758521,5.634892723,-5.048970904,-3.279433466,2
1.61696E+18,-72.5776521,4.94264228,-4.854219316,-3.34602483,2
1.61696E+18,-72.56771924,3.164911892,-3.949338514,-1.846887511,2
1.61696E+18,-72.55778638,4.231187955,-2.743869669,1.883906452,2
1.61696E+18,-72.54785327,3.716819506,-1.338817578,4.203748744,2
1.61696E+18,-72.53792017,6.923192997,1.532152284,3.707603934,2
1.61696E+18,-72.5279873,7.836890142,8.217174823,0.303161694,2
1.61696E+18,-72.51805444,5.088126272,19.4893837,-4.140198355,2
1.61696E+18,-72.50812231,-1.075067857,29.25893994,-7.972409789,2
1.61696E+18,-72.49818921,-3.066476652,32.55447435,-6.941352923,2
1.61696E+18,-72.4882561,-2.092840002,30.25003655,-0.607996727,2
1.61696E+18,-72.47832324,-3.934048591,27.42728916,3.081537151,2
1.61696E+18,-72.46839038,-5.083554141,23.00963638,4.119929766,2
1.61696E+18,-72.45845728,-5.009301157,18.82391722,4.56156265,2
1.61696E+18,-72.44852417,-5.888846442,15.37152168,4.438519623,2
1.61696E+18,-72.43859106,-6.87687782,12.70994217,3.755874044,2
1.61696E+18,-72.42865918,-8.278981583,10.35006714,2.419210721,2
1.61696E+18,-72.41872632,-10.63727314,7.979027161,0.408243239,2
1.61696E+18,-72.40879321,-11.98226853,5.371956073,-2.26988686,2
1.61696E+18,-72.39886011,-10.90710949,2.514272393,-6.162572197,2
1.61696E+18,-72.38892725,-9.899397257,1.261577686,-11.37925938,2
1.61696E+18,-72.37899438,-12.47521571,0.414293333,-15.03865517,2
1.61696E+18,-72.36906128,-13.16228963,-0.727408266,-12.27759354,2
1.61696E+18,-72.35912817,-5.510116005,-0.985365374,-4.044864589,2
1.61696E+18,-72.34919531,7.864244598,-1.257638593,0.839675924,2
1.61696E+18,-72.33926318,11.51539453,-2.465092475,1.726560758,2
1.61696E+18,-72.32933008,12.69076868,-3.791105516,0.39241994,2
1.61696E+18,-72.31939722,16.32538424,-4.735521625,-2.483937461,2
1.61696E+18,-72.30946436,17.33124588,-7.48931063,-3.540867311,2
1.61696E+18,-72.29953125,18.62325553,-5.639386528,-3.454171609,2
1.61696E+18,-72.28959814,19.23565327,-3.968714246,-3.094444271,2
1.61696E+18,-72.27966528,14.10585526,-4.21752008,-2.165324223,2
1.61696E+18,-72.26973218,-7.771902999,-4.690924358,-0.054165269,2
1.61696E+18,-72.25980029,-11.23537347,-5.257796025,-0.530960322,2
1.61696E+18,-72.24986719,11.81624561,-7.950357531,0.96947237,2
1.61696E+18,-72.23993408,41.78691811,-15.1733594,5.991439386,2
1.61696E+18,-72.23000146,35.8299433,-22.60080541,13.49934366,2
1.61696E+18,-72.22006836,19.26814216,-28.09021882,13.86937875,2
1.61696E+18,-72.21013525,13.02796416,-27.19134573,6.894937209,2
1.61696E+18,-72.20020215,13.85422443,-21.20769802,-1.199338672,2
1.61696E+18,-72.19026929,14.99419175,-18.49889966,-3.611677754,2
1.61696E+18,-72.1803374,14.3941134,-17.15223605,-1.967310127,2
1.61696E+18,-72.1704043,14.52099907,-15.40419645,-0.731574153,2
1.61696E+18,-72.16047119,14.46549638,-13.93329505,0.351223714,2
1.61696E+18,-72.15053809,13.43868314,-11.64865149,2.570763803,2
1.61696E+18,-72.14060522,10.93544243,-8.808758906,4.697151855,2
1.61696E+18,-72.13067236,7.755956072,-5.008485164,5.350759555,2
1.61696E+18,-72.12073926,5.110575419,-1.134478662,4.880305651,2
1.61696E+18,-72.11080615,4.402671772,1.622265102,4.415615717,2
1.61696E+18,-72.10087305,7.271785485,2.773556367,4.598714277,2
1.61696E+18,-72.09094116,11.62231177,2.75191269,4.206269787,2
1.61696E+18,-72.0810083,13.31100603,2.490746556,2.60558991,2
1.61696E+18,-72.0710752,10.79015016,2.997181582,0.307499431,2
1.61696E+18,-72.06114209,2.337049594,1.795041004,-0.881974412,2
1.61696E+18,-72.05120923,-12.31107028,2.122248759,0.091503249,2
1.61696E+18,-72.04127637,-32.21802121,7.64339703,2.486252167,2
1.61696E+18,-72.03134326,-53.01700516,17.39230737,-1.528110608,2
1.61696E+18,-72.02141016,-44.92682006,24.03804186,-12.05561083,2
1.61696E+18,-72.01147827,8.371534779,15.69186422,-13.69353118,2
1.61696E+18,-72.00154517,45.53017758,8.443372519,-10.12142439,2
1.61696E+18,-71.9916123,33.21800022,16.71674971,-6.151344701,2
1.61696E+18,-71.9816792,-41.77663987,19.33492496,-17.13699055,2
1.61696E+18,-71.97174609,-16.67058767,12.4223422,-12.67578856,2
1.61696E+18,-71.96181299,34.48805172,10.53592289,-4.315265876,2
1.61696E+18,-71.95188013,14.84931917,9.389202587,-2.238271094,2
1.61696E+18,-71.94194702,3.668956223,12.00855916,4.245680883,2
1.61696E+18,-71.93201514,6.507567538,12.79045188,8.636797242,2
1.61696E+18,-71.92208203,2.669894624,14.75690626,10.17082,2
1.61696E+18,-71.91214893,-17.3835337,25.67591662,14.42486393,2
1.61696E+18,-71.90221582,-30.11761195,42.48786273,8.609203717,2
1.61696E+18,-71.89228296,-1.666917605,25.88671859,-0.935547304,2
1.61696E+18,-71.8823501,8.603671218,7.128828967,-1.900264297,2
1.61696E+18,-71.87241699,2.984318593,3.318488004,-3.145647804,2
1.61696E+18,-71.86248389,-2.840894457,0.65892685,-3.414698261,2
1.61696E+18,-71.85255176,-2.346584169,-2.459189973,-3.579365384,2
1.61696E+18,-71.84261914,2.440733402,-4.280173812,-3.904997268,2
1.61696E+18,-71.83268604,4.45709982,-5.361859042,-4.804790099,2
1.61696E+18,-71.82275293,-0.992763083,-6.228295839,-7.929672471,2
1.61696E+18,-71.81281982,-4.915089672,-7.619688238,-9.934339976,2
1.61696E+18,-71.80288721,-2.738849795,-7.993509275,-7.292492173,2
1.61696E+18,-71.7929541,-1.191624444,-6.835802883,-3.380721757,2
1.61696E+18,-71.783021,-0.28331133,-6.075864805,0.152541216,2
1.61696E+18,-71.77308887,-0.518045384,-5.827990114,2.368484451,2
1.61696E+18,-71.76315601,-1.259005205,-5.113145562,3.700330143,2
1.61696E+18,-71.7532229,-1.522769539,-4.420605781,4.832508127,2
1.61696E+18,-71.74329004,-1.323127257,-4.134565318,5.698857538,2
1.61696E+18,-71.73335693,-0.754650493,-3.77618501,5.830011975,2
1.61696E+18,-71.72342383,0.119973154,-3.079661128,5.150599971,2
1.61696E+18,-71.71349097,1.176816751,-2.522363345,3.857074072,2
1.61696E+18,-71.70355811,2.182859588,-1.96563138,2.415141865,2
1.61696E+18,-71.69362598,2.88951265,-1.267750237,1.121852989,2
1.61696E+18,-71.68369287,3.256702287,-0.706495826,0.177225868,2
1.61696E+18,-71.67376001,3.08277663,-0.688093323,-0.530454784,2
1.61696E+18,-71.6638269,2.320907291,-1.184338964,-1.129800441,2
1.61696E+18,-71.65389404,1.052141813,-1.901810942,-1.615215768,2
1.61696E+18,-71.64396094,-1.844442895,-2.622747381,-1.924588298,2
1.61696E+18,-71.63402808,-7.553876334,-2.40113409,-2.409592706,2
1.61696E+18,-71.62409619,-6.475253999,-2.47338801,-2.601770936,2
1.61696E+18,-71.61416309,-2.530513334,-3.438669212,-2.539881466,2
1.61696E+18,-71.60422998,1.646669767,-4.238879094,-2.454625441,2
1.61696E+18,-71.59429712,3.521941077,-4.851859601,-1.991141084,2
1.61696E+18,-71.58436401,2.13509129,-5.495813923,-1.300975631,2
1.61696E+18,-71.57443091,-0.445267441,-5.648760505,-1.003947617,2
1.61696E+18,-71.5644978,-2.539725107,-5.23910886,-0.407182625,2
1.61696E+18,-71.55456494,-4.494256708,-4.585544998,0.679189886,2
1.61696E+18,-71.5446333,-5.392687895,-3.927144218,2.168478596,2
1.61696E+18,-71.5347002,-6.946859704,-2.863864414,2.867790648,2
1.61696E+18,-71.52476709,-9.281671017,-1.240586336,2.270558914,2
1.61696E+18,-71.51483374,-7.946402072,-0.025389877,1.436308522,2
1.61696E+18,-71.50490112,0.436577354,0.958216086,2.119819779,2
1.61696E+18,-71.49496802,11.02189556,1.493579685,3.952361661,2
1.61696E+18,-71.48503491,13.68605632,0.870206963,5.660845495,2
1.61696E+18,-71.47510181,5.198774512,-1.638011537,5.859032903,2
1.61696E+18,-71.46517017,0.973209949,-2.562825704,5.527008103,2
1.61696E+18,-71.45523706,12.31503334,-1.419641757,3.226758984,2
1.61696E+18,-71.4453042,13.64676358,3.379420319,-2.070752673,2
1.61696E+18,-71.43537109,8.838502887,13.87985338,-7.387745276,2
1.61696E+18,-71.42543799,7.987579301,26.12164963,-10.41643025,2
1.61696E+18,-71.41550513,4.557957611,39.81859909,-13.17964759,2
1.61696E+18,-71.40557202,-5.168009371,50.70693725,-13.87588915,2
1.61696E+18,-71.39564014,-17.11794215,49.86113875,-7.901113316,2
1.61696E+18,-71.38570728,-5.931793603,34.05964628,0.50204059,2
1.61696E+18,-71.37577417,-4.272750969,23.94973697,3.797254102,2
1.61696E+18,-71.36584106,-8.239626309,17.92408084,2.218908514,2
1.61696E+18,-71.3559082,-10.25161261,13.25355454,-1.344349201,2
1.61696E+18,-71.34597534,-13.40432729,8.959712853,-3.616661972,2
1.61696E+18,-71.33604199,-16.81858511,4.135325781,-4.949013569,2
1.61696E+18,-71.32610889,-17.63491318,-0.170897834,-8.900070578,2
1.61696E+18,-71.316177,-17.01567771,-0.844157745,-14.44092542,2
1.61696E+18,-71.30624438,-17.35073267,2.492317166,-17.4416644,2
1.61696E+18,-71.29631128,-23.75045943,9.06364669,-14.26699041,2
1.61696E+18,-71.28637817,-28.44691511,12.33551498,-6.684019499,2
1.61696E+18,-71.27644507,-14.95404679,8.377100596,-1.316817051,2
1.61696E+18,-71.26651196,6.929208312,5.047615982,3.453562537,2
1.61696E+18,-71.25657935,22.62390571,2.205993795,5.041155262,2
1.61696E+18,-71.246646,28.78429881,-1.548268137,4.438077725,2
1.61696E+18,-71.23671411,24.64093176,-5.069729614,3.037616468,2
1.61696E+18,-71.22678101,18.54404346,-6.592654051,-2.278162959,2
1.61696E+18,-71.21684814,18.07498802,-7.936332513,-6.421947356,2
1.61696E+18,-71.20691528,22.79083347,-5.953870995,-7.579507034,2
1.61696E+18,-71.19698218,25.4187831,-5.209805609,-5.348302225,2
1.61696E+18,-71.18704907,15.09509426,-4.016916844,-0.643117725,2
1.61696E+18,-71.17711621,-9.869841492,-1.070253735,2.377239127,2
1.61696E+18,-71.16718408,-11.7253922,0.59822659,3.750960553,2
1.61696E+18,-71.15725122,14.09395673,-4.054861082,3.772337687,2
1.61696E+18,-71.14731812,26.66992415,-10.66040852,10.27121631,2
1.61696E+18,-71.13738525,21.87170086,-13.8397809,18.92411713,2
1.61696E+18,-71.12745215,16.6047635,-16.70937655,16.23623764,2
1.61696E+18,-71.11751929,19.10119803,-20.59271085,7.335881818,2
1.61696E+18,-71.10758618,21.92542543,-21.20441535,1.565655033,2
1.61696E+18,-71.09765308,22.12894894,-21.10237185,-0.368190192,2
1.61696E+18,-71.08772119,21.02990049,-20.7656171,-0.858807764,2
1.61696E+18,-71.07778809,19.56846951,-20.66407863,-2.259664595,2
1.61696E+18,-71.06785498,17.2664563,-20.59274124,-4.28837027,2
1.61696E+18,-71.05792212,13.67261699,-19.37557729,-5.937668048,2
1.61696E+18,-71.04798926,10.57230236,-16.38316774,-5.979443243,2
1.61696E+18,-71.03805615,7.575094478,-12.59613342,-4.194436726,2
1.61696E+18,-71.02812305,6.498464194,-9.837833074,-1.897397801,2
1.61696E+18,-71.01819092,6.425532813,-7.783968699,0.209218285,2
1.61696E+18,-71.0082583,5.259555436,-6.105342828,2.285044389,2
1.61696E+18,-70.9983252,3.97550639,-3.705016548,4.63947708,2
1.61696E+18,-70.98839209,5.322386278,-0.132638538,5.737023311,2
1.61696E+18,-70.97845898,8.269172137,2.348020924,4.663527525,2
1.61696E+18,-70.96852612,11.19941486,1.906640262,2.794608215,2
1.61696E+18,-70.95859302,9.709113755,2.029077139,1.850056205,2
1.61696E+18,-70.94866113,5.001479085,2.139843453,1.784071574,2
1.61696E+18,-70.93872803,-1.108536411,1.321436819,2.317388177,2
1.61696E+18,-70.92879517,-6.717391023,1.752117808,1.118224131,2
1.61696E+18,-70.91886206,-9.152884478,1.652163396,-0.856629981,2
1.61696E+18,-70.9089292,-10.88146301,1.194498539,-2.024871212,2
1.61696E+18,-70.89899609,-14.42295839,0.152744338,-2.139529711,2
1.61696E+18,-70.88906299,-16.56344131,-0.62067866,-2.984737111,2
1.61696E+18,-70.8791311,-9.542594574,-0.356454308,-6.048451897,2
1.61696E+18,-70.869198,8.47290841,-1.731862956,-6.760797618,2
1.61696E+18,-70.85926514,18.58997051,-0.940958662,-3.45504167,2
1.61696E+18,-70.84933228,11.60978429,6.250946062,-3.105059188,2
1.61696E+18,-70.83939917,-6.592786153,28.58188356,-13.14051151,2
1.61696E+18,-70.82946606,-6.429094305,52.94769957,-24.08202362,2
1.61696E+18,-70.8195332,-23.44004557,59.94479601,-23.9625871,2
1.61696E+18,-70.8096001,-14.54060861,43.13347884,-8.047317438,2
1.61696E+18,-70.79966821,10.68466501,27.59768197,2.594199624,2
1.61696E+18,-70.78973511,12.75038641,16.59609621,1.152638734,2
1.61696E+18,-70.779802,2.591295427,10.10378352,-1.084715975,2
1.61696E+18,-70.7698689,-0.330659941,7.680207296,-0.33929333,2
1.61696E+18,-70.75993628,2.03958655,5.557229053,1.392715611,2
1.61696E+18,-70.75000317,2.336537991,4.665767121,2.904699113,2
1.61696E+18,-70.74007007,1.102597377,6.554165623,2.417824236,2
1.61696E+18,-70.73013794,0.688514325,8.155370401,-0.07408625,2
1.61696E+18,-70.72020508,0.798476775,8.700099794,-1.998979523,2
1.61696E+18,-70.71027222,-0.274973856,8.052673997,-3.218705734,2
1.61696E+18,-70.70033911,-4.014618503,5.625123609,-4.800918518,2
1.61696E+18,-70.69040601,-2.992265461,1.635513875,-3.399957788,2
1.61696E+18,-70.68047314,-1.076170119,-1.424581552,-1.879582743,2
1.61696E+18,-70.67054028,0.292174509,-3.799589267,-0.725641256,2
1.61696E+18,-70.66060815,0.88799053,-5.811201476,0.676513945,2
1.61696E+18,-70.65067505,0.244115119,-7.320284435,1.699829987,2
1.61696E+18,-70.64074219,-0.512646704,-8.264438678,3.046779433,2
1.61696E+18,-70.63080908,-1.043681954,-9.240531197,4.813940497,2
1.61696E+18,-70.62087622,-1.355216339,-9.947956998,6.166451085,2
1.61696E+18,-70.61094312,-1.551439169,-10.02873091,6.868654766,2
1.61696E+18,-70.60101001,-1.67351072,-9.844155263,7.108603925,2
1.61696E+18,-70.59107813,-1.327278531,-9.325544646,6.481452269,2
1.61696E+18,-70.58114502,-0.321218159,-8.271948031,5.244273696,2
1.61696E+18,-70.57121191,0.596262596,-6.842513778,3.533514903,2
1.61696E+18,-70.56127905,0.783731626,-5.544715024,1.953556034,2
1.61696E+18,-70.55134619,0.420397495,-4.470236365,0.498669653,2
1.61696E+18,-70.54141309,-1.19981535,-3.475653665,-0.893469473,2
1.61696E+18,-70.53147998,-5.212789593,-1.85360659,-2.640168764,2
1.61696E+18,-70.52154785,-9.257676978,-0.574126752,-4.269330931,2
1.61696E+18,-70.51161523,-9.69916227,-1.238190381,-4.736724279,2
1.61696E+18,-70.50168213,-7.654218284,-2.787922746,-4.709454579,2
1.61696E+18,-70.49174902,-4.700310611,-4.542159446,-4.258426091,2
1.61696E+18,-70.48181592,-1.95841838,-6.162689102,-3.545232228,2
1.61696E+18,-70.4718833,0.482118404,-7.50264299,-2.89085179,2
1.61696E+18,-70.4619502,2.459565236,-8.436497957,-2.365904663,2
1.61696E+18,-70.45201807,3.222600111,-8.678630889,-1.885512426,2
1.61696E+18,-70.44208496,2.204710623,-8.003069131,-2.115900852,2
1.61696E+18,-70.4321521,-2.927624646,-5.612403244,-4.26516592,2
1.61696E+18,-70.42221899,-11.8388783,-2.061092572,-6.344513988,2
1.61696E+18,-70.41228613,-19.37043817,1.779623655,-7.065414187,2
1.61696E+18,-70.40235303,-18.08259382,5.585384888,-6.434728512,2
1.61696E+18,-70.39241992,-6.255170402,6.886579715,-4.488160729,2
1.61696E+18,-70.38248804,7.015797046,5.359993248,-0.81278061,2
1.61696E+18,-70.37255493,9.506685057,3.443967318,5.354308188,2
1.61696E+18,-70.36262207,7.94779791,0.521749499,12.68912501,2
1.61696E+18,-70.35268921,4.806712299,-2.054677444,16.21287196,2
1.61696E+18,-70.3427561,-2.167476725,-4.875964699,16.57746983,2
1.61696E+18,-70.332823,3.665575349,-5.452694912,15.11612653,2
1.61696E+18,-70.32289014,7.541635276,-0.594609568,11.96827858,2
1.61696E+18,-70.31295825,8.819026033,9.534337618,5.153824194,2
1.61696E+18,-70.30302515,8.87423471,25.64797413,-5.080530994,2
1.61696E+18,-70.29309204,12.07156945,47.87067805,-15.96509547,2
1.61696E+18,-70.28315894,1.77676242,62.93590207,-24.47055298,2
1.61696E+18,-70.27322607,-19.84653359,46.25295994,-14.91246273,2
1.61696E+18,-70.26329321,-0.019134324,25.62858203,-4.272849753,2
1.61696E+18,-70.25336011,2.7934003,16.14184554,-3.511562891,2
1.61696E+18,-70.24342798,-0.597818557,11.04781677,-3.692417178,2
1.61696E+18,-70.23349487,-3.740421039,9.047101214,-6.203569394,2
1.61696E+18,-70.22356201,-12.36790217,8.970429477,-12.80726506,2
1.61696E+18,-70.21362915,-16.44761829,7.292655255,-17.6367556,2
1.61696E+18,-70.20369604,-10.58316044,3.75446067,-17.47203031,2
1.61696E+18,-70.19376294,-6.407932275,1.291203009,-16.47327296,2
1.61696E+18,-70.18383105,-9.666367085,1.07847562,-15.1336879,2
1.61696E+18,-70.17389795,-15.43890653,1.200294658,-9.129827428,2
1.61696E+18,-70.16396509,-16.08901528,3.616639176,-0.380318875,2
1.61696E+18,-70.15403198,-7.771888385,7.62070063,8.008151549,2
1.61696E+18,-70.14409912,7.447672798,9.385006304,14.07709445,2
1.61696E+18,-70.13416602,12.78073478,7.584405327,15.88530356,2
1.61696E+18,-70.12423315,16.39352547,3.515141626,11.14726381,2
1.61696E+18,-70.11430103,18.33795975,2.179596202,0.475531207,2
1.61696E+18,-70.10436816,16.59053857,0.754428374,-7.708229276,2
1.61696E+18,-70.09443506,13.35670044,-1.596809758,-11.66629236,2
1.61696E+18,-70.08450195,14.35586462,-3.345499345,-12.40862698,2
1.61696E+18,-70.07456885,15.29552799,-4.030817359,-10.36586677,2
1.61696E+18,-70.06463599,4.409923643,-2.694132701,-7.714373185,2
1.61696E+18,-70.05470313,-5.107479791,-0.802069247,-6.768691586,2
1.61696E+18,-70.044771,2.790689288,-1.436129366,-7.66544578,2
1.61696E+18,-70.03483789,24.86239074,-5.20996869,-5.057188697,2
1.61696E+18,-70.02490479,30.4175652,-13.45290105,9.215171715,2
1.61696E+18,-70.01497217,23.44162612,-17.50521011,17.15726177,2
1.61696E+18,-70.00503906,24.2822551,-18.29276218,8.700351138,2
1.61696E+18,-69.99510596,28.71569465,-19.17920014,-4.655074462,2
1.61696E+18,-69.98517285,27.87892117,-18.65078885,-10.28068089,2
1.61696E+18,-69.97524146,23.2003308,-17.86995177,-8.802474127,2
1.61696E+18,-69.96530835,20.94556801,-18.00060644,-7.792864538,2
1.61696E+18,-69.95537549,19.05876993,-18.71250618,-9.018959407,2
1.61696E+18,-69.94544238,14.80236921,-19.40916508,-10.72122451,2
1.61696E+18,-69.93550952,13.14399994,-18.75610216,-10.5514852,2
1.61696E+18,-69.92557642,12.71100834,-15.68191332,-6.98291126,2
1.61696E+18,-69.91564429,10.82056167,-12.30566579,-3.046022478,2
1.61696E+18,-69.90571167,8.207583403,-9.869591317,-0.104550581,2
1.61696E+18,-69.89577856,6.079178459,-8.285720536,2.11971135,2
1.61696E+18,-69.88584546,4.895752519,-8.239099655,4.18399658,2
1.61696E+18,-69.87591235,3.555899168,-8.503773504,6.919812122,2
1.61696E+18,-69.86597949,3.146387809,-7.877540717,8.170417748,2
1.61696E+18,-69.85604663,5.213195836,-7.256327219,6.398606228,2
1.61696E+18,-69.8461145,7.59607823,-6.621772009,4.499533187,2
1.61696E+18,-69.8361814,6.320763694,-4.772900046,2.95252674,2
