time,seconds_elapsed,z,y,x
1615031811242619400,0.047619384765625,0.5242845708668231,-0.1302630412042141,-0.9233274358227849
1615031811252682500,0.0576826171875,0.7994394826084374,0.4452271085038781,-1.2866333630956708
1615031811262744300,0.067744384765625,1.2411387092471122,0.2881915034472942,-1.547499491113424
1615031811272806700,0.077806640625,1.3779402123093605,-0.027004326781630516,-1.8527325841240583
1615031811282868700,0.08786865234375,2.231831416073441,-0.4310866472095251,-1.3828237465672195
1615031811292930600,0.0979306640625,1.6245149262547491,-0.32330519466549157,-1.3754671001940966
1615031811302992600,0.10799267578125,1.1652829655349255,-0.1347632752329111,-1.1940325285486877
1615031811313055500,0.118055419921875,0.9145119689434766,0.17832243097424505,-0.3332192704364657
1615031811323117600,0.12811767578125,-0.22744331249594688,0.5810118357390165,0.40073388678282496
1615031811333179400,0.138179443359375,-0.2719143223851919,0.7714268555670977,0.9535347964294254
1615031811343241500,0.148241455078125,0.8268389461874961,0.5294874002069234,1.0534247650712727
1615031811353303600,0.158303466796875,1.6668547693341969,0.12004121465831995,0.5164738971158862
1615031811363366700,0.16836669921875,1.571409359011054,-0.10607903254032135,-0.3117471510797739
1615031811373428500,0.178428466796875,1.8205787656247614,-0.11838234153538942,-0.580812367644161
1615031811383490600,0.188490478515625,0.9786042096257209,0.24119185186326503,0.029222733483463523
1615031811393552600,0.198552734375,-0.4804109423488378,0.8709253406733274,0.5113657603219152
1615031811403614500,0.208614501953125,-1.528047771668434,1.5130506935447454,0.6877272664867341
1615031811413677600,0.218677490234375,-2.005265470933914,1.418105633959174,0.702849870686233
1615031811423739400,0.228739501953125,-3.3445588494628664,0.9967489381253719,0.07670293512605131
1615031811433801700,0.2388017578125,-2.59017665219903,0.3257844442605972,-0.1856439329687506
1615031811443863600,0.248863525390625,-0.5996148294001817,0.641921939253807,0.20696583019979298
1615031811453925600,0.258925537109375,-0.4776946691274643,1.121458144594729,0.7309234341345727
1615031811463987700,0.26898779296875,-0.6754331637114286,1.0453276755943894,0.9744251703754067
1615031811474050600,0.279050537109375,-0.4407558083087206,0.5623313929274678,0.7963562027055769
1615031811484112400,0.2891123046875,0.41570729176998134,0.26055881563425065,0.7951843093819916
1615031811494174500,0.299174560546875,0.6040712242871522,0.24844810660183428,1.0798673663169145
1615031811504236500,0.309236572265625,1.1848247013509272,0.2985521539419889,0.9267462312903255
1615031811514298400,0.31929833984375,2.2022575310647485,0.08570902920663356,0.2540089555993676
1615031811524361700,0.32936181640625,1.8161013279497622,-0.43891222626864906,-0.4721359390217811
1615031811534423600,0.339423583984375,1.0191957477331162,-0.8050172827407718,-0.5266266039483248
1615031811544485600,0.349485595703125,0.5958832416564226,-0.5259940051332116,-0.26486805713549255
1615031811554547500,0.35954736328125,0.38522096809148787,0.2881326128669083,0.15866992826014756
1615031811564609500,0.369609619140625,3.006497691953182,1.1103270942494272,-0.6028947278536856
1615031811574671600,0.379671630859375,4.7815398642838,1.5564428221561013,-2.8030668309465048
1615031811584734500,0.389734375,4.295620972168446,0.5636053583860396,-3.270107419590652
1615031811594796500,0.399796630859375,2.5161662440925836,0.051078883721679444,-2.4948849711328744
1615031811604858600,0.409858642578125,3.1166292147547003,0.0549792521610856,-1.139153375761211
1615031811614920700,0.419920654296875,3.7597897558927533,-0.26110081355646253,-1.4045549552515149
1615031811624982500,0.429982421875,4.0311628110080955,-0.25357772457525135,-1.6377216138303279
1615031811635045600,0.440045654296875,4.3684459698826075,0.5548141491651535,-1.2588114363208411
1615031811645107500,0.450107421875,2.9994027652561663,2.11594235265851,-0.051813919997960325
1615031811655169500,0.46016943359375,-4.325675334170461,4.672414888176322,2.3296137449115513
1615031811665231400,0.4702314453125,-2.583679106873274,3.924871012499928,2.300225737863779
1615031811675293400,0.48029345703125,6.515684793558717,0.2653198925562203,-1.360880064176023
1615031811685356500,0.4903564453125,7.321900638434291,0.6195142926126718,-1.0768144084870814
1615031811695418600,0.500418701171875,4.594626715096831,3.5418919781163334,0.9623778819680213
1615031811705480400,0.51048046875,3.364408628314733,4.69981493627727,0.83099080516994
1615031811715542500,0.52054248046875,4.464725492942333,2.0372569384783503,-1.130145016658306
1615031811725604600,0.5306044921875,2.8570617482453584,1.5940414620578287,-1.578369261151552
1615031811735666400,0.54066650390625,1.6819102996468542,1.4307108485102653,-1.2092962947845458
1615031811745729500,0.5507294921875,1.6358458830863236,2.477031919056177,-1.1283666088089346
1615031811755791600,0.56079150390625,2.676259190893173,4.116408314356208,-2.2791350190401074
1615031811765853700,0.570853759765625,0.29221184500455855,4.363500914695859,-1.6408318548053502
1615031811775915500,0.58091552734375,-1.2322756038337945,2.540766432341933,-2.0540245334059
1615031811785977600,0.5909775390625,-2.2927023566216227,1.6487433585822582,-0.8251891331538558
1615031811796040400,0.60104052734375,0.05259586415588855,1.504134688900411,0.07590075189769267
1615031811806102500,0.6111025390625,-0.42471886574327944,1.235141222397983,0.4891539285138249
