time,seconds_elapsed,z,y,x
1615357654297139200,-0.04786083984375,-0.17688246129900215,0.2777151176184416,-0.8889892590217292
1615357654307072300,-0.037927734375,-0.07485504223704338,0.09903612829148768,-1.0394731043472885
1615357654317004300,-0.02799560546875,0.021562574119120836,0.411841848513484,-1.1882992455936967
1615357654326936000,-0.01806396484375,0.02058569191098213,0.8628595231175422,-1.244828211414814
1615357654336868000,-0.0081318359375,0.0533475593060255,0.9147551300495862,-1.1455009912222622
1615357654346801200,0.00180126953125,0.04344648914709687,0.6865268046557903,-1.0479372735708952
1615357654356733200,0.011733154296875,-0.10146467061266302,0.42567046737968917,-0.9031094081804156
1615357654366665200,0.021665283203125,-0.42145065772756934,0.14598025029599665,-0.7698759728632867
1615357654376597200,0.03159716796875,-0.7784194909334182,-0.08224982866346836,-0.4886702366501093
1615357654386529300,0.041529296875,-1.0351122787892817,-0.5587988348871469,0.03600128770768642
1615357654396462000,0.051462158203125,-2.059164965034276,-1.514418474766612,0.5146582625286653
1615357654406394000,0.06139404296875,-2.8191514120459553,-1.9603204137921333,0.8175846494995057
1615357654416326100,0.071326171875,-3.44097339707911,-1.891087887611985,1.0612390920840202
1615357654426258200,0.081258056640625,-3.4742648413062094,-1.4645032279968262,1.0813356853038072
1615357654436191000,0.09119091796875,-2.971556726953387,-1.024388055679202,1.0632891564816236
1615357654446123000,0.101123046875,-1.8956448202639817,-0.6228641875624656,0.9565664192102848
1615357654456055000,0.111054931640625,-0.23720654508676378,-0.31543489968180655,0.7515938817195594
1615357654465987300,0.1209873046875,1.3334580965042113,-0.14968845716416834,0.5084820215791463
1615357654475920100,0.130920166015625,1.9557985524535177,0.08291267648637295,0.3497255475467071
1615357654485852000,0.140851806640625,1.8086217858493328,0.32894261603057384,0.3766851584037766
1615357654495784000,0.150783935546875,1.0394050075471402,0.2877759083837271,0.44475156341399996
1615357654505716000,0.160716064453125,0.5339175281414762,-0.026623803031444546,0.35636688525732607
1615357654515649000,0.17064892578125,0.06529230065438896,-0.2846639138430357,0.23546876150872556
1615357654525581000,0.1805810546875,-0.3707247886946425,-0.28651334110200405,0.06558244270738214
1615357654535513000,0.19051318359375,-0.7027858655393123,-0.08827624934613704,-0.12220785464029758
1615357654545445000,0.200445068359375,-0.8958335719585419,0.13866378980278968,-0.3429158675318584
1615357654555377000,0.210376953125,-0.905398688161373,0.30520050591528414,-0.5767594389915466
1615357654565310000,0.22031005859375,-0.7934399499326944,0.39829263111054897,-0.7571802304845303
1615357654575242000,0.230241943359375,-0.5613911894679069,0.3952724065065384,-0.8876090567097067
1615357654585174000,0.240174072265625,-0.23086395286070183,0.3611731530278921,-0.9756572694536297
1615357654595106000,0.25010595703125,0.07457211537612601,0.33640812960565086,-0.9914753085713833
1615357654605039600,0.26003955078125,0.3050268846477382,0.32183775246143337,-0.9470200807731598
1615357654614971600,0.2699716796875,0.45665246562063694,0.2690788066983223,-0.8731871481254696
1615357654624903700,0.279903564453125,0.5177706589281559,0.19285364515185355,-0.7980454709667713
1615357654634835700,0.289835693359375,0.5107148951977492,0.13506722661554812,-0.72239131424129
1615357654644768800,0.299768798828125,0.48333296727538105,0.07987959240078926,-0.6684525110438466
1615357654654700800,0.30970068359375,0.4398872087806463,0.022345687320828436,-0.5983498509656637
1615357654664632800,0.3196328125,0.39165129339993,-0.039516017830371855,-0.4766634994488209
1615357654674564600,0.329564697265625,0.4061860147088766,-0.1691395920872688,-0.35220768321864304
